time,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
02-12 12:00,-14.208386133333333,-14.198777816666666,-14.185516699999999,-14.1653128,-14.193543366666667,-14.175476316666668,-14.167838866666667,-14.193658533333332,-14.182683933333333,-14.179072383333333,-14.186442416666667,-14.17395485,-14.1953975,-14.168089633333333,-14.142046066666667,-14.165509316666666,-14.155016383333333,-14.147932366666668,-14.155089133333332,-14.1408051,-14.164827316666667,-14.154182316666667,-14.146319,-14.175949416666667,-14.167446100000001,-14.142508116666667,-14.138381483333335,-14.123014549999999,-14.141133283333334,-14.131515516666667,-14.117441399999999
02-13 12:00,-14.193828716666667,-14.177095316666668,-14.164455833333333,-14.148274816666666,-14.18049925,-14.150353366666668,-14.148034383333334,-14.176544166666668,-14.166945199999999,-14.156295166666666,-14.164802716666665,-14.155635483333333,-14.182360450000001,-14.142847766666668,-14.12168165,-14.148560316666668,-14.138593016666666,-14.124765466666666,-14.133536266666665,-14.121733866666666,-14.151196483333333,-14.12819455,-14.124527616666667,-14.15851885,-14.150645033333332,-14.118642266666665,-14.116907,-14.103004183333333,-14.1267102,-14.105446766666667,-14.094725216666665
02-14 12:00,-14.167102116666666,-14.142940650000002,-14.130864216666668,-14.119153716666666,-14.154710983333333,-14.112961233333333,-14.116053883333333,-14.146699433333334,-14.138965483333333,-14.121185050000001,-14.130559616666666,-14.125225966666667,-14.156684866666666,-14.105245933333332,-14.089254416666668,-14.118901416666667,-14.109861566666666,-14.089366733333332,-14.09933245,-14.0905667,-14.125028316666667,-14.089795400000002,-14.09070175,-14.128429866666666,-14.121432466666667,-14.0826322,-14.082807050000001,-14.070830633333333,-14.099894033333333,-14.066888916666667,-14.059984233333333
02-15 12:00,-14.128417633333333,-14.096454133333333,-14.084973016666668,-14.078128866666667,-14.116326350000001,-14.063537666666667,-14.072041316666667,-14.104301483333334,-14.098977516666668,-14.073881083333333,-14.083930366666667,-14.082932966666668,-14.118493116666667,-14.05552475,-14.044925266666667,-14.076688416666666,-14.069072766666666,-14.041872883333333,-14.052681433333333,-14.047525949999999,-14.086434566666666,-14.03922165,-14.045023766666667,-14.085828216666666,-14.080058549999999,-14.0346234,-14.036261433333333,-14.026735633333335,-14.060797616666667,-14.016069,-14.01342975
02-16 12:00,-14.077975716666666,-14.037796183333334,-14.027029666666666,-14.02537,-14.065523116666666,-14.0023252,-14.016143366666666,-14.049555433333333,-14.047206066666666,-14.014537633333333,-14.025153033333334,-14.028954433333332,-14.067935349999999,-13.9939334,-13.988851833333333,-14.022106533333334,-14.016473466666667,-13.98243285,-13.993812,-13.992825533333333,-14.035552233333334,-13.976720616666666,-13.987670483333334,-14.030887916666668,-14.0267763,-13.974770633333332,-13.977475033333333,-13.970955,-14.00955205,-13.953228333333334,-13.955267983333332
02-17 12:00,-14.015966383333334,-13.96714635,-13.957297149999999,-13.961036416666667,-14.002507333333334,-13.929570516666667,-13.948509766666666,-13.98269425,-13.983866633333333,-13.943323116666667,-13.954485766666666,-13.96347755,-14.005189699999999,-13.920729349999998,-13.9211881,-13.955371133333333,-13.9523034,-13.91120695,-13.922977733333333,-13.9266684,-13.97254455,-13.902550133333333,-13.91881135,-13.96381165,-13.961837883333335,-13.903237383333334,-13.906678833333332,-13.903715466666666,-13.9463083,-13.878622566666667,-13.885696633333334
02-18 12:00,-13.942571183333333,-13.8847021,-13.876052399999999,-13.8852788,-13.927510783333334,-13.845524366666666,-13.869294666666667,-13.903976566666667,-13.909166216666668,-13.860419466666666,-13.872205766666667,-13.886678866666667,-13.930461183333334,-13.836178166666667,-13.842085283333335,-13.876726383333333,-13.87679435,-13.828366183333333,-13.840455433333334,-13.849246233333334,-13.897600283333333,-13.81697885,-13.8386085,-13.884829550000001,-13.8854928,-13.820195,-13.824129483333333,-13.825232933333332,-13.871237500000001,-13.792521466666667,-13.804902783333334
02-19 12:00,-13.857967416666666,-13.790677950000001,-13.78358395,-13.798243483333332,-13.840787416666666,-13.75044075,-13.77865905,-13.813684116666668,-13.823306016666667,-13.766021533333333,-13.7786068,-13.798726566666666,-13.843979483333333,-13.74055285,-13.75169485,-13.786442899999999,-13.790170916666666,-13.734091866666667,-13.7465423,-13.76074105,-13.81093205,-13.720285433333334,-13.747218666666667,-13.794196916666667,-13.797987116666667,-13.725822566666666,-13.730107583333334,-13.7357137,-13.784530483333333,-13.695208783333333,-13.71306285
02-20 12:00,-13.762332033333333,-13.685304983333333,-13.680188283333333,-13.700078516666668,-13.742609066666667,-13.644575833333333,-13.6767739,-13.712117716666667,-13.72648485,-13.660337433333332,-13.673995466666666,-13.6997848,-13.745995616666667,-13.63413215,-13.650172466666668,-13.684813883333334,-13.692652683333334,-13.628576116666666,-13.641552066666666,-13.661328633333333,-13.712773916666666,-13.612757266666668,-13.6447977,-13.69219095,-13.699564,-13.620307333333333,-13.6249149,-13.635356849999999,-13.686396466666668,-13.586980666666667,-13.610345233333334
02-21 12:00,-13.655846050000001,-13.568831283333333,-13.566165183333334,-13.59094075,-13.633261433333333,-13.528186016666666,-13.563823883333333,-13.599592816666666,-13.618902666666665,-13.543589766666665,-13.558686616666668,-13.590018933333333,-13.636778450000001,-13.51719795,-13.537683116666667,-13.572150283333334,-13.584456833333332,-13.512023766666665,-13.52580985,-13.551183316666668,-13.603378733333333,-13.4946879,-13.53150665,-13.579106716666667,-13.590464766666665,-13.503846083333334,-13.508870533333333,-13.52435805,-13.577061983333333,-13.468143583333333,-13.496915099999999
02-22 12:00,-13.538697899999999,-13.441522333333333,-13.441812933333333,-13.471002016666667,-13.51304055,-13.401525866666667,-13.44001075,-13.47643405,-13.500763566666667,-13.416017383333333,-13.432997533333333,-13.469601316666665,-13.516611216666666,-13.390032066666667,-13.414406233333333,-13.448775933333334,-13.465800833333333,-13.384654683333334,-13.399646350000001,-13.430482933333334,-13.483015583333334,-13.366373483333332,-13.407518116666667,-13.455253033333333,-13.470930016666667,-13.3766476,-13.38230585,-13.402913733333332,-13.456769533333333,-13.33901045,-13.372940416666667
02-23 12:00,-13.411085683333333,-13.303661766666666,-13.307423466666668,-13.340453716666667,-13.382250050000001,-13.264845750000001,-13.30555655,-13.342969516666667,-13.372277816666667,-13.277877566666666,-13.297242299999999,-13.338716,-13.385788866666667,-13.252912233333332,-13.280540199999999,-13.315022050000001,-13.3369042,-13.246706916666666,-13.263391216666667,-13.299413583333335,-13.35196775,-13.228108366666667,-13.273021766666666,-13.320948216666666,-13.3412003,-13.238935316666668,-13.245558383333334,-13.271224933333334,-13.325776883333333,-13.199896466666667,-13.238598416666667
02-24 12:00,-13.273218416666667,-13.155552016666666,-13.163278166666666,-13.199509583333334,-13.241199933333332,-13.118389650000001,-13.160705799999999,-13.199525483333334,-13.233663133333332,-13.129447883333334,-13.151726816666667,-13.1975626,-13.244616183333333,-13.106108483333333,-13.1363061,-13.171222616666666,-13.197989683333333,-13.098439983333332,-13.117367233333333,-13.158173549999999,-13.210531099999999,-13.080180899999998,-13.1282286,-13.1765168,-13.201516333333332,-13.0909507,-13.098965033333334,-13.129500266666668,-13.184356833333334,-13.051113916666667,-13.094081083333332
02-25 12:00,-13.125315916666667,-12.997513933333332,-13.009645449999999,-13.0484066,-13.090205666666666,-12.962394066666667,-13.005726516666666,-13.046422150000001,-13.085144716666667,-12.971027516666668,-12.996745066666668,-13.0463584,-13.093407016666667,-12.9498801,-12.981949850000001,-13.017710533333334,-13.049283416666666,-12.9401371,-12.96188545,-13.006975500000001,-13.059013366666667,-12.922869516666667,-12.9733732,-13.022286516666666,-13.052118866666666,-12.932955933333334,-12.942856083333334,-12.977958066666668,-13.032797350000001,-12.892967650000001,-12.939599216666666
02-26 12:00,-12.967608216666667,-12.829885766666667,-12.846779766666666,-12.8874045,-12.929588383333334,-12.797087900000001,-12.84091035,-12.883971516666666,-12.926954416666666,-12.80293705,-12.832577500000001,-12.885339499999999,-12.932484149999999,-12.784473866666668,-12.817743216666665,-12.854814966666668,-12.891014633333333,-12.772106283333333,-12.79724245,-12.846047683333333,-12.897734100000001,-12.7564399,-12.80871475,-12.858586416666666,-12.893247916666667,-12.765235766666667,-12.777550733333333,-12.8168273,-12.871402,-12.725750983333334,-12.775385233333333
02-27 12:00,-12.800334566666667,-12.65302095,-12.674923116666667,-12.71678425,-12.759674850000001,-12.622694383333334,-12.666571066666668,-12.712476833333334,-12.75933,-12.625517583333334,-12.659491266666667,-12.714760733333332,-12.76217935,-12.61012405,-12.643983050000001,-12.682859866666666,-12.723415083333332,-12.5946797,-12.62372005,-12.67563395,-12.727024316666666,-12.581143766666665,-12.63453635,-12.685745833333334,-12.725142633333332,-12.588098216666667,-12.6033553,-12.646347316666667,-12.7004903,-12.549743283333333,-12.601694483333334
02-28 12:00,-12.623743016666667,-12.467284816666668,-12.494308133333334,-12.536845616666666,-12.580797266666668,-12.439434516666667,-12.483042116666667,-12.532233566666667,-12.582514266666667,-12.439128250000001,-12.4777423,-12.534894549999999,-12.582833233333334,-12.427055016666666,-12.460988833333333,-12.50216375,-12.5467188,-12.4082114,-12.441586966666668,-12.495992733333333,-12.547226316666666,-12.39722,-12.451143183333333,-12.504093666666668,-12.54804095,-12.401873633333334,-12.420563316666666,-12.4667672,-12.520397616666665,-12.365209316666666,-12.418804816666666
02-29 12:00,-12.43809055,-12.273049983333333,-12.305162683333332,-12.347904,-12.393292216666667,-12.247531833333333,-12.29067325,-12.3435312,-12.396755133333333,-12.244142216666667,-12.28757875,-12.346029483333332,-12.394794566666667,-12.235485533333334,-12.26909945,-12.313039916666666,-12.361162283333334,-12.2130736,-12.251102150000001,-12.30739625,-12.3586925,-12.204897749999999,-12.25885965,-12.313958433333333,-12.362180566666666,-12.20691265,-12.22945765,-12.278345166666666,-12.331474333333334,-12.172400766666668,-12.227015433333333
03-01 12:00,-12.243644100000001,-12.070691049999999,-12.107715116666666,-12.1502875,-12.197498966666666,-12.0472173,-12.089826466666667,-12.146655233333332,-12.202306349999999,-12.04094165,-12.089245016666666,-12.148468316666667,-12.198418349999999,-12.035634533333333,-12.068668916666667,-12.115797250000002,-12.166985983333332,-12.009651733333333,-12.052518766666667,-12.110129483333333,-12.16178335,-12.00440195,-12.058025416666668,-12.115667616666666,-12.16780045,-12.003582849999999,-12.030313866666667,-12.081347816666666,-12.134083966666667,-11.971559616666667,-12.02664375
03-02 12:00,-12.040682566666668,-11.860578716666668,-11.902199366666668,-11.944334099999999,-11.993756316666666,-11.838734216666667,-11.880871616666667,-11.941888766666667,-11.9994295,-11.829911266666667,-11.882985999999999,-11.94252665,-11.9940628,-11.827727000000001,-11.860061683333333,-11.910740533333334,-11.964436566666667,-11.7983382,-11.84608855,-11.904489683333333,-11.956864433333333,-11.795959366666667,-11.848991533333333,-11.909547283333334,-11.965143549999999,-11.792264183333334,-11.823403299999999,-11.876050383333334,-11.928600183333334,-11.762922933333334,-11.81802235
03-03 12:00,-11.829499166666666,-11.643074383333333,-11.688859066666668,-11.730389616666667,-11.782399166666666,-11.622341833333333,-11.664182199999999,-11.729513883333334,-11.788396733333334,-11.611431783333334,-11.669050700000001,-11.728531516666667,-11.782085366666667,-11.611999833333334,-11.64364885,-11.698170416666667,-11.753770033333332,-11.579525766666666,-11.632065383333332,-11.69078635,-11.74430225,-11.579804516666666,-11.632116616666668,-11.695920516666666,-11.754459916666667,-11.573343733333333,-11.608996516666668,-11.662737616666668,-11.715402283333333,-11.54672805,-11.601495316666666
03-04 12:00,-11.610404366666668,-11.418525833333332,-11.467950466666668,-11.508806716666667,-11.563754666666666,-11.398318283333333,-11.440131833333334,-11.509811866666666,-11.56949395,-11.3858742,-11.447694916666668,-11.506820916666667,-11.562838216666668,-11.388706183333333,-11.419804316666667,-11.47838295,-11.535255683333332,-11.353601116666665,-11.410707916666667,-11.469341916666668,-11.52445955,-11.356184933333333,-11.407763999999998,-11.475105666666668,-11.536010183333334,-11.347209816666666,-11.387365766666667,-11.441705383333334,-11.494870200000001,-11.323217533333333,-11.37741555
03-05 12:00,-11.38372775,-11.187264583333333,-11.239743933333333,-11.279944583333334,-11.33813895,-11.166961966666666,-11.209091233333334,-11.283063266666666,-11.343024016666668,-11.15359555,-11.219182916666666,-11.277743883333333,-11.33666365,-11.158118916666666,-11.188902783333333,-11.251668583333332,-11.309179583333334,-11.12093945,-11.18228145,-11.240492316666666,-11.297690716666667,-11.12536435,-11.17629975,-11.24741445,-11.310069,-11.114246483333334,-11.158786350000002,-11.21326285,-11.267378866666666,-11.092643416666666,-11.146142316666667
03-06 12:00,-11.1498192,-10.949605533333333,-11.004524333333334,-11.0441687,-11.105854283333334,-10.928591916666667,-10.971426616666667,-11.049547383333334,-11.109309233333333,-10.914936983333332,-10.9837882,-11.041660316666668,-11.1038901,-10.92053225,-10.951318016666667,-11.018311350000001,-11.075847816666668,-10.881900933333332,-10.947058016666666,-11.004588033333333,-11.064337533333333,-10.887625000000002,-10.938091883333334,-11.013149766666666,-11.076927833333334,-10.87482915,-10.923537216666666,-10.977734683333333,-11.033293383333334,-10.855270149999999,-10.908040416666667
03-07 12:00,-10.90904835,-10.7058484,-10.762590366666666,-10.801851183333333,-10.867188233333334,-10.683546549999999,-10.72749885,-10.8095417,-10.868692683333334,-10.670224083333332,-10.74179335,-10.79894125,-10.864829583333334,-10.676261916666666,-10.707422333333334,-10.778588283333333,-10.835588516666666,-10.636829583333334,-10.705316333333334,-10.761994166666666,-10.824726349999999,-10.643268,-10.693509883333332,-10.772604416666667,-10.83689725,-10.629321966666668,-10.681900416666668,-10.735462716666666,-10.79296495,-10.611376616666666,-10.663479599999999
03-08 12:00,-10.6618029,-10.456280683333334,-10.514253533333335,-10.553369983333333,-10.62241445,-10.432181283333334,-10.4776634,-10.563321949999999,-10.621538066666666,-10.419768416666667,-10.49348955,-10.549968333333334,-10.61977675,-10.4256436,-10.457586383333334,-10.532769566666667,-10.588752133333333,-10.386053933333333,-10.4573407,-10.513090083333333,-10.579166766666667,-10.392612716666667,-10.442925066666668,-10.526060699999999,-10.590307533333334,-10.378077083333332,-10.43416045,-10.4868068,-10.5467288,-10.3612567,-10.4128348
03-09 12:00,-10.408484916666668,-10.201181700000001,-10.25983685,-10.29910795,-10.371795749999999,-10.174865183333333,-10.2222705,-10.311162816666666,-10.368227916666665,-10.163870916666667,-10.239176183333333,-10.2951324,-10.369010316666667,-10.16902995,-10.2021789,-10.281120016666668,-10.3357104,-10.129889516666667,-10.20342065,-10.258267766666668,-10.327952383333333,-10.1359947,-10.186710549999999,-10.273791533333334,-10.337508483333332,-10.121435033333334,-10.180603249999999,-10.23214445,-10.294903716666665,-10.105218833333334,-10.156486150000001
03-10 12:00,-10.149506066666667,-9.94082665,-9.999673566666667,-10.039450183333335,-10.115588716666668,-9.9119769,-9.961665083333333,-10.053339366666668,-10.109160300000001,-9.902825133333332,-9.979160466666666,-10.034830833333332,-10.112796150000001,-9.906787000000001,-9.941566133333334,-10.023901466666667,-10.076853166666666,-9.868642066666666,-9.943850783333334,-9.9979288,-10.071363100000001,-9.87376315,-9.925240566666668,-10.0160629,-10.078867650000001,-9.85972665,-9.921515833333332,-9.971868800000001,-10.037793366666667,-9.843584833333333,-9.89481855
03-11 12:00,-9.885281433333335,-9.675490716666667,-9.734106216666667,-9.774780999999999,-9.854049266666667,-9.643901166666666,-9.69618675,-9.790129633333333,-9.844744100000002,-9.636920866666665,-9.713757883333333,-9.769464133333335,-9.851392083333334,-9.639290116666666,-9.6761106,-9.761376183333335,-9.812584333333332,-9.602610733333334,-9.678931416666668,-9.732480533333334,-9.809669216666666,-9.606277716666666,-9.658889333333333,-9.753137616666667,-9.814767333333332,-9.593274933333333,-9.657186966666666,-9.706385399999998,-9.775688983333334,-9.576688416666666,-9.628220583333333
03-12 12:00,-9.616223116666667,-9.405451966666668,-9.463486516666668,-9.505479833333334,-9.587437983333333,-9.371025166666668,-9.426168816666666,-9.521817716666668,-9.575392816666666,-9.36644705,-9.443293133333333,-9.499431083333333,-9.585053433333334,-9.366920533333333,-9.406169033333333,-9.493811133333333,-9.543316216666666,-9.332091183333334,-9.408970466666666,-9.462330616666666,-9.5431361,-9.333905750000001,-9.388028566666666,-9.485279983333333,-9.545600633333333,-9.322396933333332,-9.387908650000002,-9.436107083333333,-9.5088732,-9.304873216666666,-9.357081916666667
03-13 12:00,-9.34273375,-9.13099345,-9.188175300000001,-9.231916799999999,-9.31602505,-9.09373645,-9.151937266666666,-9.248697466666666,-9.301518283333333,-9.091693616666667,-9.168101733333334,-9.225123883333334,-9.314038266666667,-9.090062716666667,-9.132089933333333,-9.221482566666667,-9.269463833333333,-9.057377816666667,-9.134285716666666,-9.1878817,-9.2720291,-9.05701995,-9.1130244,-9.212760050000002,-9.271767116666666,-9.047405416666667,-9.113978483333334,-9.161448033333333,-9.237623883333333,-9.028491716666668,-9.081790000000002
03-14 12:00,-9.065201550000001,-8.852404216666667,-8.90854275,-8.954449033333333,-9.040094066666667,-8.812421183333333,-8.873809583333333,-8.971075766666667,-9.02352475,-8.812952666666666,-8.888531483333333,-8.946923483333334,-9.038612783333333,-8.809102716666667,-8.85421065,-8.944680033333333,-8.991439083333335,-8.778764633333333,-8.855207616666666,-8.90952575,-8.996617899999999,-8.77599705,-8.834233933333334,-8.935858266666665,-8.993668233333333,-8.7686095,-8.835703283333334,-8.882817466666667,-8.962217916666667,-8.747904383333333,-8.802725733333334
03-15 12:00,-8.783997116666665,-8.569979266666667,-8.6249689,-8.673417449999999,-8.7599447,-8.5274637,-8.592093533333333,-8.689275666666667,-8.741804183333333,-8.5305182,-8.604943983333333,-8.665195383333334,-8.759054783333333,-8.524427466666667,-8.572854983333334,-8.663710150000002,-8.7096459,-8.496545766666667,-8.572081783333335,-8.627639850000001,-8.7171799,-8.491217116666666,-8.552001716666666,-8.654868916666667,-8.711703483333334,-8.486314850000001,-8.55340215,-8.600613833333334,-8.682934383333333,-8.4634794,-8.520259233333332
03-16 12:00,-8.499472433333333,-8.284018983333333,-8.33784305,-8.389145416666667,-8.475893716666667,-8.239246166666666,-8.30708685,-8.40363825,-8.45673365,-8.244685800000001,-8.317715516666667,-8.380287216666666,-8.475656633333333,-8.236424783333334,-8.2883314,-8.378898716666667,-8.424476649999999,-8.211014633333333,-8.285270783333333,-8.342583116666667,-8.434002549999999,-8.203063516666667,-8.266657016666667,-8.37010285,-8.4262671,-8.200823250000001,-8.267409866666666,-8.3152205,-8.4000567,-8.17559275,-8.2347457
03-17 12:00,-8.211961833333334,-7.9948288,-8.047562916666667,-8.101938733333334,-8.188274866666667,-7.9481489666666665,-8.0190777,-8.114523016666666,-8.168674433333333,-7.955751566666667,-8.02723655,-8.092527616666667,-8.188726233333334,-7.9454836,-8.000932883333332,-8.090591533333333,-8.13631045,-7.9224635,-7.9951546166666665,-8.054695733333334,-8.1473844,-7.911923016666666,-7.978512433333333,-8.0818887,-8.1377462,-7.912432083333333,-7.978078916666666,-8.0270034,-8.113874066666666,-7.884628466666666,-7.946522133333334
03-18 12:00,-7.92178465,-7.70271865,-7.7545322,-7.812087833333334,-7.8974367333333335,-7.654550066666667,-7.728346149999999,-7.822306983333333,-7.877972783333333,-7.664011966666666,-7.733910083333333,-7.802227133333333,-7.898586783333333,-7.651993816666666,-7.710938100000001,-7.7991534,-7.8455125,-7.631182866666666,-7.702129716666667,-7.764299783333333,-7.857635316666667,-7.6181855,-7.6878640166666665,-7.7905725,-7.846519683333333,-7.6214338999999995,-7.685780266666667,-7.7363102,-7.82468175,-7.590978366666667,-7.655906266666666
